User_ID,User_Name,Platform,Date,State,Region,Content_ID,Followers,Views,Likes,Shares,Comments,Revenue_Source,Revenue
USRKYEMIP,Michael Miller,Twitter/X,2021,Iowa,North,CNTPM6O5U,4107115,7235298,173996,455858,68698,Consultancy,473509
USRZS6R20,Sarah Jones,Instagram,2020,Florida,Central,CNTZ6UQ21,2120829,8828815,1075336,158483,97203,Collaboration,156612
USRX713QZ,Chris Johnson,Facebook,2020,Maryland,Central,CNTPBQIX4,1007198,410634,1687327,155918,198183,Collaboration,249358
USR24RA30,Sarah Smith,Facebook,2021,Texas,South,CNTTID2UM,2875824,473384,52314,331537,172357,Guest Appearance,238763
USRE5DJTW,Chris Smith,Twitter/X,2020,Kansas,North,CNTF3DELA,2241223,3597532,1210891,223681,56158,Collaboration,160011
USRVQHR55,Emily Smith,Instagram,2024,Alaska,East,CNT3CSUCB,2371952,2987347,1736708,167486,60233,Sponsorship,484256
USRFT4F93,Laura Jones,YouTube,2024,Alaska,East,CNTWQ662G,2455522,8303030,770288,452001,143669,Guest Appearance,248470
USRKK841Q,David Martinez,YouTube,2022,Maryland,North,CNTHG54L9,1992663,5165428,330363,284275,185530,Collaboration,182385
USRZIX23Y,Emma Johnson,Snapchat,2024,Oregon,East,CNTOZT8D7,4319826,3893014,1534676,405118,51240,Sponsorship,474798
USRQI2MAJ,Sarah Miller,Twitter/X,2023,Kansas,East,CNT8OTPNO,982580,5511650,938241,59887,134245,Patreon,222899
USRHG8MTO,John Davis,Facebook,2023,North Carolina,East,CNTYFN0TX,527403,6901181,585273,491599,86328,Consultancy,474381
USR5FWVDW,Laura Miller,Facebook,2022,Missouri,North,CNTKD7XYY,1722912,8360738,536149,71954,38208,Collaboration,320846
USRNN4NTO,Emma Johnson,Instagram,2024,Arizona,Central,CNT7ELPDQ,1663100,2078700,1915156,201064,181037,Sponsorship,276014
USRZ6OMV0,Laura Jones,Twitter/X,2021,Montana,Central,CNTL3CD19,3487098,4512693,1131373,243922,158550,Collaboration,29114
USRWMWEVY,Sarah Garcia,YouTube,2020,Alabama,West,CNTP3NIZ0,1043432,5694794,1347354,445916,36758,Consultancy,412761
USRWBYN11,Emma Brown,Twitter/X,2023,West Virginia,North,CNTRWGVRO,3770208,2168033,606087,32379,166566,Patreon,16453
USR2H1J42,Laura Williams,Facebook,2020,Georgia,East,CNTPVOITM,3281438,2938043,1744257,366148,40584,Collaboration,47694
USR88LWEG,Emma Wilson,Snapchat,2024,Missouri,South,CNTCMM6PN,2306516,1172318,229305,69734,62598,Guest Appearance,474610
USRHF1GP4,Michael Johnson,Twitter/X,2021,Louisiana,North,CNT14ZCJH,2658717,6692229,796406,27826,117871,Consultancy,411600
USRXP0261,Emma Martinez,Facebook,2023,California,South,CNTZYG5U5,2590625,3072464,409424,106389,39907,Collaboration,376174
USRG4T3HO,Alex Johnson,Instagram,2024,New Hampshire,North,CNTMWZS3H,3945308,4692499,673905,439211,169049,Collaboration,341190
USRY1XA5I,John Davis,Instagram,2020,Idaho,East,CNTZKJMMY,1810926,3684132,551671,362286,180498,Collaboration,274656
USRH4QRRD,Michael Johnson,Instagram,2022,New York,East,CNT9UCY80,3597788,473685,1902246,192107,92088,Sponsorship,398267
USRBDBQ0R,Laura Davis,YouTube,2022,Washington,South,CNT21P38A,3411207,6635816,1916597,155685,158646,Collaboration,115096
USRP4RZYH,John Miller,Twitter/X,2024,New Jersey,Central,CNTTGRARL,201356,2307110,1165294,33075,79975,Sponsorship,169903
USRA5DFDL,Michael Jones,Facebook,2023,New Jersey,Central,CNT7JGK5M,806149,7062039,1941282,139569,68359,Patreon,386771
USR0PYFC0,Chris Davis,YouTube,2021,Georgia,Central,CNTL2DB3X,2030060,9077592,2792,101106,103345,Collaboration,127627
USRWXE7V4,Emma Davis,Twitter/X,2021,Wyoming,Central,CNTX6BLFN,43278,3028908,1729225,365436,167819,Consultancy,499408
USRIIAWZJ,Michael Johnson,Instagram,2022,Missouri,East,CNTWLPS2V,4592777,3564397,1797028,192745,42433,Guest Appearance,140526
USRSPM4YQ,Alex Wilson,Twitter/X,2020,Wyoming,Central,CNT28DO09,3338953,614589,560581,222670,7411,Consultancy,134522
USR0K819W,Laura Davis,Snapchat,2020,Hawaii,South,CNTHFT85K,913187,6207416,121686,123100,123895,Sponsorship,249113
USR1NZ2FA,Jane Wilson,YouTube,2020,Kentucky,Central,CNTQHBRGL,4709266,9087274,835194,384964,75947,Collaboration,164665
USRZWZO2O,Chris Jones,YouTube,2024,Oregon,South,CNTIY1X4B,127457,3722188,841886,8671,51630,Consultancy,289106
USRSIWTNQ,Laura Garcia,Twitter/X,2021,New Jersey,South,CNT4LDH8Q,788275,8306314,779294,46294,95706,Guest Appearance,492530
USR558978,Emily Garcia,Facebook,2021,Maryland,South,CNT2ELAGP,1220750,2616000,651347,180834,113683,Patreon,136957
USRC2SF0R,Michael Jones,Instagram,2021,Louisiana,Central,CNTEMQPBS,1753240,9528875,1897165,237981,191959,Collaboration,277947
USRN7N2TD,Emily Davis,YouTube,2020,Utah,East,CNT6O6HHO,4158056,832425,1734669,395721,77628,Guest Appearance,212231
USR3S7YTE,Laura Johnson,Twitter/X,2023,Kansas,East,CNTDHYQMT,2161933,592578,1358492,371249,150554,Guest Appearance,112497
USR5NWMOC,Michael Wilson,Instagram,2020,Kansas,West,CNT5GOI5H,4528190,4377207,130495,5620,54132,Sponsorship,417407
USR6XWOHU,Michael Johnson,Twitter/X,2023,New Mexico,West,CNTA0MIMC,3741274,5595976,822534,230023,154397,Guest Appearance,477203
USRXP8O43,Jane Brown,Facebook,2022,Louisiana,Central,CNTWVJFAK,1302343,6937170,1641898,301733,123827,Guest Appearance,122970
USRTYAZ4C,Chris Brown,Twitter/X,2022,Maryland,West,CNTYE03GV,2531014,5998255,363732,21066,60220,Collaboration,351522
USROREQH2,Sarah Williams,Twitter/X,2023,Hawaii,West,CNTDECWJW,3904662,3998925,551714,28240,135191,Sponsorship,24360
USRO5TKUF,Emily Williams,YouTube,2021,Oklahoma,North,CNTO1BIK6,451066,5882658,1763225,200413,130654,Sponsorship,389162
USR8QJRFN,Emily Johnson,YouTube,2022,Hawaii,Central,CNTIZ02CW,1721152,8789721,1552447,149321,84327,Sponsorship,136141
USRGKDIXC,Emma Jones,Twitter/X,2020,Massachusetts,Central,CNTSRZB1T,1487510,6922554,104952,405249,162188,Consultancy,342147
USRSQ763S,Michael Smith,YouTube,2020,Montana,West,CNTECNTS4,1574714,6464294,1707261,478456,134364,Sponsorship,499670
USRZTF8BP,Alex Brown,Facebook,2024,Montana,South,CNTT1F6EL,2572806,4878741,684526,220652,115279,Guest Appearance,165112
USRAGKT0S,Laura Williams,YouTube,2023,Maine,Central,CNT3RZ3XZ,1741262,8671151,1165452,252851,144225,Guest Appearance,280192
USR1I5NGU,Laura Brown,Facebook,2024,Wisconsin,South,CNTFX4487,1312053,1856848,635342,445618,182476,Guest Appearance,58916
USR2NGDZB,Jane Wilson,Facebook,2023,Arkansas,Central,CNTOM6KDR,1168489,9371291,913804,229667,9415,Guest Appearance,351223
USR4BLTV7,Emily Jones,Instagram,2020,Minnesota,West,CNTZCBKRH,3349812,6716152,485827,202029,9467,Guest Appearance,477221
USRQSC8FS,Jane Martinez,YouTube,2022,Illinois,West,CNTLELH30,534091,5251880,993527,77221,23002,Collaboration,381236
USRC6FI9W,Chris Wilson,Instagram,2023,Hawaii,Central,CNTP7VMDK,3511289,4532391,287064,137837,160630,Patreon,14189
USR1ZSN51,Alex Smith,Facebook,2022,North Carolina,West,CNTLQYD8Y,3645546,8250424,178652,468560,134262,Collaboration,422712
USRSB5AE8,Chris Garcia,Facebook,2023,Alaska,Central,CNTGJN7B7,567497,1322676,105460,313114,95631,Collaboration,402906
USRJOCICJ,David Johnson,Twitter/X,2021,Hawaii,South,CNTE4ULFP,2093974,5655868,494031,99922,68157,Sponsorship,193058
USR7SMN7X,Emily Brown,YouTube,2022,Oklahoma,Central,CNTFYBGJ6,1945223,4192186,406740,34218,41882,Patreon,349405
USR6EWHE0,Chris Williams,Twitter/X,2023,Ohio,West,CNTD4NUHB,1702288,4923547,466443,367639,112183,Collaboration,374366
USRYST8SE,Jane Martinez,Instagram,2021,Wisconsin,North,CNTKFL80U,1194652,8882258,82285,488444,125534,Collaboration,304040
USRK2OFF1,Alex Brown,Snapchat,2024,Oklahoma,East,CNTL3RLYJ,2509068,4875200,269943,403945,11562,Sponsorship,421875
USR69RRB2,David Miller,Snapchat,2023,South Carolina,Central,CNTW8QW1F,2489710,2550570,525551,425794,129649,Patreon,297686
USRRJQQU0,Michael Wilson,Instagram,2021,Idaho,North,CNTYMZ058,3364784,1901036,1176620,283667,63251,Sponsorship,110562
USRX60IV7,Emily Smith,Facebook,2020,Maine,East,CNTR21ERC,1085262,2830393,1666217,404668,10993,Sponsorship,347460
USRNK5B30,John Martinez,Snapchat,2020,Washington,South,CNT0NUY2E,3954321,248256,749560,57420,88522,Collaboration,165667
USRM33Q36,Sarah Miller,Instagram,2022,Utah,West,CNTEBF2QD,4981634,9977707,974661,101441,197569,Consultancy,352232
USRYV5QBQ,Emily Jones,YouTube,2022,North Dakota,Central,CNT5DDUN2,3191758,5467590,533917,236642,32622,Sponsorship,159491
USR5GDM56,Jane Jones,Facebook,2022,Minnesota,Central,CNTSOV92E,19106,1754508,1930290,175097,159807,Sponsorship,94004
USRPW4CTI,Sarah Williams,Twitter/X,2024,Delaware,West,CNTN7ON40,3582116,4839038,499825,453395,37985,Patreon,413861
USRADS73M,Jane Brown,YouTube,2022,Delaware,East,CNT9H3Y8B,875999,6072200,1167807,243070,55172,Collaboration,141398
USRLK7GDU,John Jones,Facebook,2020,Kentucky,East,CNT3JMP73,547361,6053250,711922,76269,143774,Sponsorship,112351
USRK3UQCI,Sarah Wilson,YouTube,2020,Tennessee,North,CNTFF7182,1587732,5099125,158298,368533,127049,Collaboration,375410
USR2XCME8,Michael Jones,Instagram,2021,Mississippi,Central,CNTSPFS63,2395020,5534559,1815677,457958,111071,Patreon,7732
USR1E6GBM,Jane Davis,YouTube,2021,Nevada,East,CNTPSGQR1,1004277,6680596,628648,444935,166928,Consultancy,148187
USRL1JJW5,Alex Smith,YouTube,2024,Colorado,South,CNTIAILXM,1602752,4465238,61686,291180,33786,Consultancy,12880
USRJJVEPJ,John Wilson,Twitter/X,2023,Vermont,North,CNTTF2ASN,1347913,7730662,765016,164361,61897,Collaboration,345757
USRB3B8KS,Jane Johnson,Snapchat,2021,West Virginia,South,CNTDIGVA4,3329319,6080069,1643824,444667,44055,Collaboration,202305
USRTPZC67,Laura Johnson,Snapchat,2024,Iowa,East,CNTQDF2B3,3463726,2765957,440486,269454,168905,Guest Appearance,436037
USRC2LV32,David Williams,Instagram,2022,New Hampshire,South,CNTM21O1N,1167399,7240692,1346714,499675,81856,Collaboration,229327
USRUZM9Q5,David Martinez,Instagram,2023,Idaho,Central,CNTZ6KB1Q,3585115,8633631,571596,271678,15094,Sponsorship,127485
USROE4TB2,Laura Davis,Facebook,2023,Alaska,Central,CNTOJVJOX,4266883,8193161,571899,373370,136948,Guest Appearance,216448
USRNEBXUN,Laura Smith,Snapchat,2021,Connecticut,Central,CNT362Z2X,3530452,665457,105635,320811,121133,Consultancy,229846
USRYD88IM,David Wilson,Facebook,2021,Iowa,Central,CNTYC7RZK,4081732,9947793,1446669,40895,123668,Patreon,94349
USR13XVIB,Laura Jones,Twitter/X,2021,Washington,West,CNT1F2FHS,2082128,9431108,683977,481861,144413,Patreon,37559
USRB72NFI,Laura Martinez,Snapchat,2024,Kentucky,East,CNT1UIRMT,4470591,6854067,1498163,348385,175244,Collaboration,221357
USRP5YRXM,Michael Johnson,Twitter/X,2023,West Virginia,East,CNTAO05UX,2907512,7635141,1816414,43133,70654,Collaboration,123357
USRJ47KK6,Emily Garcia,Instagram,2021,Pennsylvania,South,CNTE0H2GJ,2940950,4908558,340680,123610,117853,Sponsorship,292980
USRUAYGEF,Emily Wilson,YouTube,2020,Louisiana,West,CNTNCDY5K,2278802,117870,1758351,166728,157624,Patreon,308917
USRHZ8800,Michael Miller,YouTube,2023,Arizona,East,CNTVUMQ59,3462099,7750714,498360,353722,52980,Patreon,261919
USRVF6HFR,Laura Martinez,Facebook,2021,Hawaii,Central,CNTWEVQOR,3077633,6267114,523899,175654,75386,Guest Appearance,46784
USRXK8XM6,Michael Davis,Instagram,2024,New York,West,CNTJ3TH3X,3844445,5483392,1921581,333602,105405,Sponsorship,21592
USRC4IO4X,Emily Wilson,Facebook,2020,Wisconsin,North,CNTJJ3YJF,1982632,9576839,814216,451273,23537,Patreon,114558
USRC7LE1M,Emily Johnson,Twitter/X,2021,Illinois,East,CNT0MNYGW,4272570,1880695,721178,201336,63424,Sponsorship,98234
USR7IJ147,John Miller,Facebook,2022,Missouri,North,CNT5VCAMC,1421138,3133809,197310,270147,125307,Sponsorship,181416
USRYG80Z2,Michael Jones,YouTube,2024,Kansas,East,CNTCODT1V,3937311,1474518,827963,458129,89494,Guest Appearance,473163
USRE0AZ16,Laura Johnson,Instagram,2024,New Hampshire,South,CNTY3X8X7,2050570,368429,1193900,172510,170934,Sponsorship,307380
USRZZC2TY,Jane Jones,Facebook,2021,Tennessee,West,CNTGELSWN,2989812,7342851,1253635,194066,192141,Patreon,437726
USRP60DVF,Laura Davis,Snapchat,2024,Tennessee,South,CNTGFBQ9Y,3844721,594719,1120340,270459,133516,Sponsorship,26837
USRVFBFP8,Michael Brown,Twitter/X,2023,Maryland,West,CNTFWP5YM,2388806,4599334,1594013,220285,128572,Sponsorship,56405
USR04FROH,Sarah Miller,Facebook,2024,Oklahoma,South,CNTBHK5A2,233151,6677199,84422,460414,15787,Guest Appearance,335941
USRWN2OXO,Emma Smith,Facebook,2020,Missouri,West,CNT8NXW4N,3240025,2626726,586203,194216,195570,Sponsorship,451908
USRYK97SX,Emma Jones,YouTube,2023,Utah,West,CNTB4SVKU,1567817,8911643,985761,73693,52153,Sponsorship,136538
USROD0Z98,Alex Martinez,Facebook,2023,Arizona,Central,CNTCPN3LS,438559,4657886,412237,412652,176038,Sponsorship,285997
USRJKTDKH,Jane Miller,Twitter/X,2020,Wisconsin,West,CNTPNH5OV,2794,4562211,1590463,432413,149329,Consultancy,428877
USRN89Z60,Laura Miller,Instagram,2021,Kansas,West,CNT4EFQ80,4625606,6908022,293498,343038,46655,Consultancy,337640
USR8VT6H4,Emma Martinez,Snapchat,2024,Maine,Central,CNTTV0RBE,922363,1126752,265071,473281,80348,Sponsorship,41261
USRDBU01M,Michael Miller,Facebook,2021,Indiana,North,CNT6FIF1H,1329831,1802704,640512,296282,144081,Collaboration,200314
USR2IAR9Q,Alex Wilson,Snapchat,2023,New Hampshire,South,CNT5LYMJJ,1462510,2663790,50773,29884,143890,Patreon,301896
USRU2M9I2,John Johnson,Facebook,2023,New York,South,CNTTK92X5,3601069,4970956,1056672,165226,109066,Sponsorship,81826
USRT4NFVU,Chris Miller,Twitter/X,2023,Utah,South,CNTLIVJQP,3370470,8536802,481520,25081,179374,Collaboration,122675
USRLQGCSW,Michael Wilson,Facebook,2022,Hawaii,Central,CNTQWJ7QW,1659204,7872818,916139,123913,179399,Guest Appearance,234307
USRQNRRPN,Chris Williams,Facebook,2022,Connecticut,Central,CNTVX24EC,1074326,1563598,375232,217029,114850,Patreon,408225
USRA588DY,Chris Williams,Twitter/X,2021,Minnesota,Central,CNTBJNBTG,141770,1923442,177064,414901,120796,Guest Appearance,182334
USRHIXV6Z,Emma Wilson,YouTube,2023,Kansas,Central,CNTT87WK6,4547645,1848506,1194213,435633,41176,Guest Appearance,72637
USRN5W6N0,Laura Martinez,Twitter/X,2023,Oklahoma,South,CNTV8BZ5F,4733701,3262085,993707,405264,189530,Guest Appearance,91441
USR32RT6I,Sarah Brown,Instagram,2020,New Jersey,North,CNT0GAMXP,1138486,4635940,1661511,150210,108529,Collaboration,366420
USRO2RJX9,Emily Brown,YouTube,2022,New Mexico,West,CNTCDNLKR,1530979,3472634,191872,36337,118486,Guest Appearance,373980
USRVN59RL,John Garcia,Instagram,2020,Indiana,West,CNTY9603H,812142,6556736,1623101,107440,5047,Guest Appearance,8661
USR5FOBWN,Michael Smith,Twitter/X,2024,Alaska,Central,CNTVW0D2Y,3058976,9958877,552560,147161,73585,Patreon,82489
USRY2BLMV,Jane Smith,Instagram,2022,Virginia,South,CNTVECST2,4484782,7604604,1334672,7548,66378,Consultancy,89597
USRXDU5IS,Laura Williams,Facebook,2020,Kentucky,Central,CNTC2FA7W,1351076,9087522,453834,451093,123442,Collaboration,397579
USR3DREDT,Laura Johnson,YouTube,2020,Arizona,North,CNTA0UBB0,679860,3919663,475639,344547,106006,Patreon,386536
USRMEB4G4,Michael Garcia,Instagram,2023,Washington,South,CNTR1NWMS,811475,3784630,1640707,150312,27828,Collaboration,482331
USRUS7CFJ,Emily Williams,Snapchat,2023,North Carolina,East,CNTPYGDAK,878308,7080106,795885,424657,29858,Sponsorship,121216
USRHG282O,John Davis,YouTube,2021,Maine,Central,CNTU9Z3DJ,1077994,5916158,1902308,497960,732,Guest Appearance,86318
USR22YZ32,Laura Miller,Twitter/X,2021,Georgia,East,CNT5EV2MS,2588694,2876884,146481,245224,117321,Collaboration,35314
USRI5IVMV,Laura Williams,YouTube,2024,Oklahoma,South,CNTZOS422,3286242,9057026,903755,135746,178770,Sponsorship,213256
USRNXYVSW,Sarah Smith,Snapchat,2021,South Dakota,North,CNTUE9BSD,117777,7351580,1126424,129963,50594,Collaboration,399092
USRBYO7R4,Alex Smith,Facebook,2022,West Virginia,South,CNT3XR6TK,1400309,5274455,1308151,413982,105578,Sponsorship,333444
USRA8C516,John Miller,Snapchat,2024,North Dakota,Central,CNTUFL2SU,3563903,8423496,94559,192761,45604,Guest Appearance,60980
USR6G216H,Emma Smith,Snapchat,2020,Connecticut,North,CNTU77X1F,3813507,8142180,511352,130848,22707,Sponsorship,208171
USRKVOXY3,Emily Davis,Facebook,2020,Mississippi,Central,CNTO1S3FX,2738277,2542639,1847663,167143,12811,Consultancy,300690
USRX7TK6U,Alex Johnson,Snapchat,2022,Hawaii,Central,CNT62XGTP,4041328,6532946,158199,334,140155,Consultancy,421237
USRE4T4HF,Emily Garcia,Facebook,2020,New Mexico,Central,CNTBZFLK7,60821,8535733,1253269,104237,192527,Consultancy,498967
USRNETVEV,David Williams,YouTube,2021,California,East,CNTEZ1YJF,4892802,6773514,522786,50088,134391,Collaboration,79229
USRSCWSLD,Chris Johnson,Snapchat,2020,Colorado,South,CNT0REXS0,2665219,6522424,173168,328305,33589,Guest Appearance,199665
USRJ1V5AN,Emily Garcia,YouTube,2020,New Hampshire,East,CNTOZWI6O,751433,2342327,1802344,30495,151168,Patreon,135235
USR9LK1AF,Jane Davis,Instagram,2020,Massachusetts,South,CNTCC5MGS,3143659,8833529,957698,486002,149338,Guest Appearance,365752
USRFTU8U2,Laura Davis,Snapchat,2023,Maryland,East,CNT4Q5HFZ,4112194,156339,1392317,285613,98344,Sponsorship,373659
USRYTO4L4,Laura Jones,Facebook,2021,North Carolina,South,CNT4AGZ0B,816095,4870982,745375,228177,97602,Collaboration,146301
USRMFVYAZ,Alex Johnson,Facebook,2021,Michigan,South,CNTW5W1HS,1632063,5706923,6777,104376,143217,Collaboration,249772
USRGICK3C,David Williams,Facebook,2021,North Carolina,East,CNT7AAVJH,2289042,7193439,154174,303050,79823,Guest Appearance,489460
USRTQRQPT,Jane Martinez,Instagram,2022,Florida,North,CNT42C1VX,2926867,2250804,1489679,195754,68907,Patreon,255854
USROJ106G,Jane Johnson,Snapchat,2020,Maryland,North,CNTW1MZHM,2997533,2804778,832515,128799,159801,Patreon,8792
USRLVOEQ7,John Miller,Instagram,2024,Georgia,North,CNTY49S03,3807035,9769628,515622,432738,53827,Collaboration,250974
USRATP78B,Laura Jones,Facebook,2021,Maryland,Central,CNTCBI436,3966558,3688343,978206,187274,181690,Collaboration,1967
USRAO687N,Emma Miller,YouTube,2020,West Virginia,West,CNT2TDZBA,2886076,2517049,1305017,484875,120110,Collaboration,121683
USRNZ933W,Emma Brown,Twitter/X,2020,New Mexico,South,CNT75K1MQ,2959810,9155706,1306008,214905,157034,Sponsorship,399381
USRSWL5E5,John Smith,Instagram,2021,New Jersey,South,CNTTHVCU2,557872,7488205,257341,301033,135212,Sponsorship,335831
USRPM65Q5,Alex Smith,YouTube,2020,Louisiana,South,CNT1AFQR8,1095654,8590557,1311295,18026,174665,Guest Appearance,304630
USRJQBH48,Alex Johnson,Snapchat,2023,Vermont,Central,CNTK7GCRD,4878404,5956808,61597,96925,46989,Sponsorship,209053
USR0185JV,Chris Garcia,Facebook,2022,New York,North,CNT6TR3XY,4006037,3529621,767709,135630,170845,Consultancy,72519
USR4LS5O3,Laura Williams,Twitter/X,2024,Virginia,North,CNTD8Y2GS,3040414,6214362,766056,5567,76669,Sponsorship,179070
USR49OBPS,John Martinez,Instagram,2020,Missouri,East,CNTUOZ5XL,4576750,6463943,901673,28058,17869,Patreon,472521
USRFPD7GM,Emma Brown,YouTube,2023,South Carolina,East,CNTSPILZ8,601453,911341,1365305,221500,13401,Consultancy,369599
USRLIBTPG,Chris Smith,Twitter/X,2023,Virginia,Central,CNTGFF4RJ,3956193,4545232,1149587,68920,180643,Collaboration,224310
USR9DC33F,Jane Miller,Instagram,2024,Alaska,North,CNTGF9GR7,2728017,6418162,1535760,22662,36972,Collaboration,120036
USRA48393,Alex Garcia,YouTube,2020,Alabama,South,CNTCQDR3L,3368333,9682297,1717359,208882,90321,Guest Appearance,117151
USRG6LR8I,John Brown,Facebook,2023,Indiana,West,CNT1S7QRB,761192,4328876,369580,148779,97197,Patreon,395398
USRUCRDX5,Emma Johnson,Instagram,2022,Virginia,West,CNT0M0DD0,4942387,6839847,159372,32044,192450,Guest Appearance,223604
USRYT2B0M,David Martinez,Snapchat,2021,Louisiana,North,CNT6TULAL,3089575,2147596,708576,246577,177089,Guest Appearance,20741
USRNDP1S6,Jane Smith,YouTube,2022,Oklahoma,East,CNTE7BDJP,4042529,6664173,9200,420048,116105,Guest Appearance,141463
USR7JOBE7,Michael Jones,Twitter/X,2020,Ohio,South,CNT2FABZK,1847884,2723071,1217694,160185,102914,Patreon,201517
USR2QFBWO,Chris Davis,Twitter/X,2021,Oklahoma,West,CNT7XECLL,278360,8143907,495692,396333,193981,Patreon,242433
USRF9IHM1,Michael Jones,Facebook,2020,Delaware,South,CNT5IY4SW,4239104,1605909,612011,216854,34322,Collaboration,182732
USRHZFPPG,David Williams,Instagram,2024,Connecticut,South,CNTPTST6K,4092080,764789,1325001,44991,186041,Patreon,311759
USRVNWIAY,Sarah Brown,Snapchat,2023,New York,North,CNTJLOW8O,3399505,7205683,482210,320871,171348,Consultancy,430471
USR3H3BQA,David Jones,Twitter/X,2020,Idaho,South,CNTIPFC4O,1899843,6671448,1106057,127515,26340,Sponsorship,462202
USRJWV2R4,Emily Jones,Facebook,2020,West Virginia,East,CNTFTJGLL,4260805,7510778,1785561,425027,34448,Patreon,140191
USR5H2QU4,Sarah Wilson,Instagram,2022,Arizona,Central,CNTYEXNWH,2882569,9396092,1479758,265115,10779,Sponsorship,349199
USRJ0IIE1,Michael Brown,YouTube,2021,Maryland,South,CNTFINEKK,4313176,7952769,1121095,89482,20594,Guest Appearance,171591
USRVSUNVT,Emma Smith,YouTube,2020,New York,North,CNT3CHX39,1173323,3404906,1472894,62392,129089,Consultancy,239843
USR7L69NJ,Emma Garcia,Instagram,2024,Wyoming,East,CNTLEZDU5,2630797,6418824,477303,139649,127580,Sponsorship,219199
USRR78A5U,Laura Brown,YouTube,2021,Illinois,Central,CNTCJPVCM,1799842,942951,470748,43288,105578,Collaboration,25473
USRB9J45V,Alex Jones,Twitter/X,2024,Wyoming,North,CNTDMHWS9,3023338,9749981,728919,379702,50261,Sponsorship,235404
USRJ5ZMDV,Michael Smith,Instagram,2021,Maryland,North,CNTX2IFG1,4808443,5842610,1719010,352678,178942,Guest Appearance,276939
USR895TRN,Jane Jones,Snapchat,2023,Mississippi,North,CNTPCYHEW,408573,5563058,1901201,102327,45083,Sponsorship,340771
